no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score,token
1.0,1.0,0.8448604182166809,1.0,1.0,1.0,0.9353585075902838,69616d6f715256dc
1.0,1.0,0.9395156710007958,1.0,1.0,1.0,0.9747981962503317,7135ce0e5eea5907
1.0,1.0,1.0,1.0,1.0,1.0,1.0,713c5a168c2452dc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7444ae8aea51554e
1.0,1.0,0.9220810312759563,1.0,1.0,1.0,0.9675337630316484,82e565141eb55f88
1.0,1.0,0.9540391842859909,1.0,1.0,1.0,0.980849660119163,8a8bf2275db85432
1.0,1.0,0.8930117691391948,1.0,1.0,1.0,0.9554215704746646,9164913b818a58b1
0.0,1.0,0.0,0.0,1.0,0.5,0.0,a1e689b17ca65053
1.0,1.0,0.8836279870441405,1.0,1.0,1.0,0.9515116612683919,a4f2f32aa59f53b9
1.0,1.0,0.827998438931439,1.0,1.0,1.0,0.9283326828880996,b27bfe84cc545daa
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b7ee1af184835990
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ce3ff067f10b526b
1.0,1.0,0.8059293277596732,1.0,1.0,1.0,0.9191372198998637,d792515ce4b257a4
1.0,1.0,0.887618462080634,1.0,1.0,1.0,0.9531743592002643,e0bb2b04e9455fa6
1.0,1.0,0.8407160184192571,1.0,1.0,1.0,0.9336316743413571,e9bb1dab462252e9
1.0,1.0,0.803053385057289,1.0,1.0,1.0,0.9179389104405371,0088dd94bbb85394
1.0,1.0,1.0,1.0,1.0,1.0,1.0,01b9125ad835592f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,03ec8e118cb0541d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0536ffc8d9555b0f
1.0,1.0,0.8714816215663735,1.0,1.0,1.0,0.9464506756526556,05769097cb6c5b91
1.0,1.0,1.0,1.0,1.0,1.0,1.0,066c0c3f45915cba
1.0,1.0,0.5644353167405047,1.0,1.0,1.0,0.8185147153085436,06bdef9a9bbc5aaf
1.0,1.0,1.0,1.0,1.0,1.0,1.0,09779eb483435cab
1.0,1.0,1.0,1.0,1.0,1.0,1.0,099ff4835ee45eb6
1.0,1.0,0.7442945807207894,1.0,1.0,1.0,0.8934560753003288,0c54c8dfbe56567f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0c8b9f08bfa25dc2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0df6533b550c58c1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0e681d3870795a3a
1.0,1.0,0.8059993931679094,1.0,1.0,1.0,0.9191664138199623,105e820419e05224
1.0,1.0,1.0,1.0,1.0,1.0,1.0,137f854539c45fe1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,14769a8e472350cc
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1541f285d1525ca0
1.0,1.0,0.9767740890459561,1.0,1.0,1.0,0.9903225371024816,18a85f2812b45525
1.0,1.0,0.8729386330125855,1.0,1.0,1.0,0.947057763755244,19cee80b71525f86
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1db38f4b73ac5b62
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2251b1d81d0051c1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2601ffe0d2a056be
1.0,1.0,0.527270340469117,1.0,1.0,1.0,0.8030293085287988,26e6818bd14d52a5
1.0,1.0,0.6871532647469825,1.0,1.0,1.0,0.869647193644576,27209d511a785510
1.0,1.0,1.0,1.0,1.0,1.0,1.0,29143e2319415eec
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2bc2525a4ee95ef4
1.0,1.0,0.8623248383339787,1.0,1.0,1.0,0.9426353493058244,2cc421e9b3fd5c17
1.0,1.0,1.0,1.0,1.0,1.0,1.0,2fec62bc2f325559
1.0,1.0,1.0,1.0,1.0,1.0,1.0,3136969223325aa5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,31602c26eedc5f7e
1.0,1.0,0.5859158898718678,1.0,1.0,1.0,0.8274649541132783,34e7c93be2465f25
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,385e44b3382350f1
1.0,1.0,0.7704289770726213,1.0,1.0,1.0,0.9043454071135922,3d2f4a8fb8b55572
1.0,1.0,0.932997202228216,1.0,1.0,1.0,0.97208216759509,3fd20b372fd15206
1.0,1.0,0.9898512302223371,1.0,1.0,1.0,0.9957713459259739,3ffea9df17af502b
1.0,1.0,0.8603755552958502,1.0,1.0,1.0,0.9418231480399376,40508dfbe0f35d8e
1.0,1.0,0.8425075357475236,1.0,1.0,1.0,0.9343781398948016,4131dd1f0fd5571b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,436da44562c95ac0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,455037cfe9a95796
1.0,1.0,1.0,1.0,1.0,1.0,1.0,465d879f0b205c8f
1.0,1.0,0.9804687682581472,0.0,1.0,1.0,0.5751953201075614,4b98bb0bbbc75b1f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4bda94d100d65f0d
1.0,1.0,0.9540982268183502,1.0,1.0,1.0,0.9808742611743125,4d0c174b077e5603
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4d1e72e6a45853c3
1.0,1.0,0.8885123280828991,1.0,1.0,1.0,0.9535468033678747,4e5e09ac14395d70
1.0,1.0,0.9187595974115378,1.0,1.0,1.0,0.9661498322548074,4f7b03242ab05a2d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,50b72b9404da516c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,50e871f60296566b
1.0,1.0,0.7924506376597672,1.0,1.0,1.0,0.9135210990249031,5218653349a6502a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,52cb0688ae7c5bed
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5380625bddba59a2
1.0,1.0,0.8404734632651213,1.0,1.0,1.0,0.9335306096938005,54b907a5a03b51ef
1.0,1.0,1.0,1.0,1.0,1.0,1.0,55bd10ac74585a12
1.0,1.0,0.9114771359100868,1.0,1.0,1.0,0.9631154732958694,59159c92e5d9571d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,598d8ce13c2e5452
1.0,1.0,1.0,1.0,1.0,1.0,1.0,59cc5d51c60d5a1d
1.0,1.0,0.7051011577521069,1.0,1.0,1.0,0.8771254823967113,5aafc350fc705533
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5bd2bc00e2d358e0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,5d058c203f765173
1.0,1.0,0.5541320990120441,1.0,1.0,1.0,0.814221707921685,5feede5c5a3c5116
1.0,1.0,0.6382994486507491,1.0,1.0,1.0,0.8492914369378122,62d339c4086d51ba
1.0,1.0,0.9573656137310043,1.0,1.0,1.0,0.9822356723879184,6469176632cf52a0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,65729e98f81a526e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,683e518fbfa650d5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,684ac2e9651d5e63
1.0,1.0,1.0,1.0,1.0,1.0,1.0,685e5e9083185108
1.0,1.0,1.0,1.0,1.0,1.0,1.0,69976d75e3a5521e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6b678e4f19c05dea
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6ccc026f6fc55bb0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6cfeeb3aab5b5681
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6e5ae240ac8a5862
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6f2baa8c8c8e5942
1.0,1.0,0.9263949294016127,1.0,1.0,1.0,0.9693312205840053,715cff26bcee5d6a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,71629f355b5e5b19
1.0,1.0,1.0,1.0,1.0,1.0,1.0,720c4f312c0f529e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,76dd2e9ad6f753b8
1.0,1.0,0.8808677445589749,1.0,1.0,1.0,0.9503615602329063,77ee60147e0e55b7
1.0,1.0,1.0,1.0,1.0,1.0,1.0,79984c4826f653fd
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7bacd3cec5df553f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7be2f6436ce95042
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7cc4cef34e635c5a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7dfae2f3b33a5d6e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7eff17574e8d53d2
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7fad5a0c8cdd5fc4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7fc1ce68acb7562c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8072e0c324205e72
1.0,1.0,1.0,1.0,1.0,1.0,1.0,819d34b59e6159ad
1.0,1.0,0.9288151749825033,1.0,1.0,1.0,0.9703396562427097,8569121235665be9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,873a21c038f45eef
1.0,1.0,0.7234572084195786,1.0,1.0,1.0,0.8847738368414911,87ab048362385059
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8ce2cf49a1955788
1.0,1.0,1.0,1.0,1.0,1.0,1.0,9090d50c08b05715
1.0,1.0,1.0,1.0,1.0,1.0,1.0,937ca624cc2658a6
1.0,1.0,0.9529095353357168,1.0,1.0,1.0,0.9803789730565486,93e2f4fc13a35269
1.0,1.0,0.9550622890980012,1.0,1.0,1.0,0.9812759537908339,9568c56631be548e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,96a0bbef8c335c3e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,97ade9e6fa5e5646
1.0,1.0,0.8595183170205579,1.0,1.0,1.0,0.9414659654252325,9b3a284d78f458f3
1.0,1.0,0.6913632742992247,1.0,1.0,1.0,0.8714013642913437,9bfa838de21f5d25
1.0,1.0,0.8807386352987419,1.0,1.0,1.0,0.9503077647078091,9e0633fbdeac55bb
1.0,1.0,0.9324808466774439,1.0,1.0,1.0,0.9718670194489349,9ecb516bac035ce4
1.0,1.0,0.9312425963507727,0.0,1.0,1.0,0.5546844151461553,a06715f1cb8358c0
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a366d90f10ca5866
1.0,1.0,0.9129708799268293,1.0,1.0,1.0,0.9637378666361789,a4c23fa815945fe3
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a7c6cc3a1840584f
1.0,1.0,0.9733060134522957,1.0,1.0,1.0,0.9888775056051232,aa2918eb684351bd
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ab94d64d31ea5435
1.0,1.0,0.7794644938369807,1.0,1.0,1.0,0.9081102057654086,ae145d614988581c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,aecf8e9ea11c5a06
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b043b68462d7540c
1.0,1.0,0.9336575874134759,1.0,1.0,1.0,0.9723573280889483,b1464f6c01dc545f
1.0,1.0,0.9132879633747434,1.0,1.0,1.0,0.9638699847394765,b1899626476e5293
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b1e78f926612520e
1.0,1.0,0.6709892225886334,1.0,1.0,1.0,0.8629121760785973,b39406677030585e
1.0,1.0,0.8526727421056047,1.0,1.0,1.0,0.938613642544002,b39df49b8b565ac3
1.0,1.0,0.7255772715582453,1.0,1.0,1.0,0.8856571964826022,b49e63992eee56b1
1.0,1.0,0.6260625164468132,1.0,1.0,1.0,0.8441927151861721,b547cd052795562c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b5d0bfdf09375423
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b5efcbfe3c6f5888
1.0,1.0,1.0,1.0,1.0,1.0,1.0,b72042b4093250c8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,bd4be260be50516f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,bdfdf52ac60755a9
1.0,1.0,0.765088454542767,1.0,1.0,1.0,0.9021201893928196,bdffdc5fc2fa542b
1.0,1.0,0.7182799557381631,1.0,1.0,1.0,0.8826166482242347,bed45577041051b8
1.0,1.0,0.8641305585538714,1.0,1.0,1.0,0.9433877327307797,c07f609f83b85dd6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c2cf2b10f7e953c4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c37a081992495a0e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c497ee89b6205eb8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c4e94b7583555176
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c87001c4251e559a
1.0,1.0,0.9374154832274482,1.0,1.0,1.0,0.9739231180114367,cab75d9e74eb52a1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,cc4a4dc2afc75aed
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ccce59bb3b3a5c29
1.0,1.0,1.0,1.0,1.0,1.0,1.0,cce49307530e5b60
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,ce27f725951058f3
1.0,1.0,0.8125562386035222,1.0,1.0,1.0,0.9218984327514675,ce2de8af70e05a57
1.0,1.0,1.0,1.0,1.0,1.0,1.0,cf7876c4ad0752b5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d32f8367252b53b1
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d4849a52aaa55a9f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d484aff53cd1589f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d7c017783af2520b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,dc9bf97cb9e151ad
1.0,1.0,1.0,1.0,1.0,1.0,1.0,dcfc13ba3a4150a6
1.0,1.0,0.9177665606357189,1.0,1.0,1.0,0.9657360669315495,e3ce6f2ef9765b9a
1.0,1.0,0.7150668357550876,1.0,1.0,1.0,0.8812778482312865,e52c457d50455d0c
1.0,1.0,0.9581807118772452,1.0,1.0,1.0,0.9825752966155189,e683a9a072485098
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ea789512f1be5a47
1.0,1.0,1.0,1.0,1.0,1.0,1.0,eb6c8a396bb75a89
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ec398c5c12055eed
1.0,1.0,0.8085150769497136,1.0,1.0,1.0,0.920214615395714,ee380d59f0f450c6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,ee8e4ad158ef5a8d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,eeb4b973450f50e9
1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334,ef7089ecfb0c5028
1.0,1.0,1.0,1.0,1.0,1.0,1.0,efd90f7518445bef
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f3521da962a75e3d
1.0,1.0,1.0,1.0,1.0,1.0,1.0,f4e2ec6e37535056
1.0,1.0,0.8122235954485801,1.0,1.0,1.0,0.9217598314369084,007845701f635565
1.0,1.0,0.7151963623971345,1.0,1.0,1.0,0.8813318176654726,038c0a3e665c51d2
1.0,1.0,0.6893741610252373,1.0,1.0,1.0,0.8705725670938489,0490beca807c5e9f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,059009aa4252526c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,082ea12d7b2355cb
1.0,1.0,0.9182209445114291,1.0,1.0,1.0,0.9659253935464287,0928c39f05db52c5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,09a859498436512e
1.0,1.0,0.8398619239461336,1.0,1.0,1.0,0.9332758016442223,09c56525e8e853a8
1.0,1.0,0.7215665064204382,1.0,1.0,1.0,0.8839860443418491,0dfcc232f8445d3f
1.0,1.0,0.955653693076768,1.0,1.0,1.0,0.9815223721153199,0fb815b347a359ca
1.0,1.0,1.0,1.0,1.0,1.0,1.0,0fc0217e2dd05256
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1029003770aa5e2e
1.0,1.0,1.0,1.0,1.0,1.0,1.0,13fcbcdacbe35755
1.0,1.0,1.0,1.0,1.0,1.0,1.0,16125101defb5b51
1.0,1.0,0.9047532650317596,1.0,1.0,1.0,0.9603138604298999,169528411ca85ba4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,184e4aef7e095f7a
1.0,1.0,0.8313021344134415,1.0,1.0,1.0,0.9297092226722672,210a1c9ce3725a53
1.0,1.0,1.0,1.0,1.0,1.0,1.0,274fcb576b3b59a8
1.0,1.0,0.8502154309723204,1.0,1.0,1.0,0.9375897629051334,30d90432ffb357cf
1.0,1.0,1.0,1.0,1.0,1.0,1.0,33aa90792d5855a7
1.0,1.0,0.9027117540025341,1.0,1.0,1.0,0.9594632308343892,38736da1e9dc51c8
1.0,1.0,0.911504965386038,1.0,1.0,1.0,0.9631270689108492,3ea2b59016145c63
1.0,1.0,1.0,1.0,1.0,1.0,1.0,40a69dc4d1f854a8
1.0,1.0,0.9261856840782982,1.0,1.0,1.0,0.9692440350326242,484b6d9a28f350bd
1.0,1.0,1.0,1.0,1.0,1.0,1.0,48f72313812d5f53
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4b6b3a81cc235dbf
1.0,1.0,1.0,1.0,1.0,1.0,1.0,4bc793d4a9ef5860
1.0,1.0,0.9551283212503328,0.0,1.0,1.0,0.564636800520972,4c83b81ddcc757b1
1.0,1.0,0.9273589791621865,1.0,1.0,1.0,0.9697329079842444,5282504f73a759b9
1.0,1.0,1.0,1.0,1.0,1.0,1.0,580b253c853c5ef9
1.0,1.0,0.8334988716187975,1.0,1.0,1.0,0.9306245298411656,58dd10abb9ba5388
1.0,1.0,0.7482111059526785,1.0,1.0,1.0,0.8950879608136161,599e006109385ae5
1.0,1.0,0.9683114492189575,1.0,1.0,1.0,0.9867964371745656,5b61b9072cad5dbc
1.0,1.0,0.8845126057781362,1.0,1.0,1.0,0.9518802524075568,5ee1455d53695e5b
1.0,1.0,1.0,1.0,1.0,1.0,1.0,603d4a913f315a41
1.0,1.0,1.0,1.0,1.0,1.0,1.0,61a7d33a4c3b5977
1.0,1.0,0.6629835038823247,1.0,1.0,1.0,0.8595764599509687,62c59eb9ece45d86
1.0,1.0,0.9281667739744422,1.0,1.0,1.0,0.9700694891560175,64b99da814205341
1.0,1.0,0.9270779298688853,1.0,1.0,1.0,0.9696158041120354,654f6079561e5cdb
1.0,1.0,0.9346646491519608,1.0,1.0,1.0,0.9727769371466503,6740833c5f9d571a
1.0,1.0,1.0,1.0,1.0,1.0,1.0,6d593ca981fd56b8
1.0,1.0,0.7824995596205483,1.0,1.0,1.0,0.9093748165085618,6e738f032ad75169
1.0,1.0,1.0,1.0,1.0,1.0,1.0,704fafc3d8fd5258
1.0,1.0,0.9327709293985001,1.0,1.0,1.0,0.9719878872493751,7186e23637965344
1.0,1.0,1.0,1.0,1.0,1.0,1.0,722ad5b3698c52c6
1.0,1.0,0.8515330044546405,1.0,1.0,1.0,0.9381387518561003,72b0f2dcaf1f59a1
1.0,1.0,0.811647662229645,1.0,1.0,1.0,0.921519859262352,74831c9ae5a15f99
1.0,1.0,1.0,1.0,1.0,1.0,1.0,7819725bfb845e82
1.0,1.0,0.9270008161710547,1.0,1.0,1.0,0.969583673404606,7c2df54ec2df5a6e
1.0,1.0,0.8976464564312826,1.0,1.0,1.0,0.9573526901797011,7d923c664b7b5dae
1.0,1.0,0.6762745541888765,1.0,1.0,1.0,0.8651143975786986,7e3ae733f7ef5c8f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,805158120d1c552e
1.0,1.0,0.7694371093604149,1.0,1.0,1.0,0.9039321289001728,812d49975bf357fc
1.0,1.0,0.9367165040125601,1.0,1.0,1.0,0.9736318766719,81997d01d8f65c19
1.0,1.0,0.8655914560933223,1.0,1.0,1.0,0.9439964400388843,81d6a870aab05080
1.0,1.0,1.0,1.0,1.0,1.0,1.0,85005d733df9577f
1.0,1.0,0.8358277783870106,1.0,1.0,1.0,0.9315949076612545,8615a4df3a525ccc
1.0,1.0,0.9713416814203322,1.0,1.0,1.0,0.9880590339251384,87a70998eed25e32
1.0,1.0,1.0,1.0,1.0,1.0,1.0,87da3996575459a8
1.0,1.0,1.0,1.0,1.0,1.0,1.0,88862af321ce5c8f
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8894cb9c1f385198
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8a9ecc24c4f25c3c
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8b177f84759e56e0
1.0,1.0,0.8397961238304689,1.0,1.0,1.0,0.933248384929362,8bacfc35148b5dad
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8d90099a801d5682
1.0,1.0,1.0,1.0,1.0,1.0,1.0,8f7ea84594aa5d75
1.0,1.0,0.9747885276693503,1.0,1.0,1.0,0.9894952198622292,92135b7bae0b5259
1.0,1.0,1.0,1.0,1.0,1.0,1.0,9726171368175cc6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,97b9989fa3675cab
1.0,1.0,0.9337297780032277,1.0,1.0,1.0,0.9723874075013449,a197927702b850f4
1.0,1.0,1.0,1.0,1.0,1.0,1.0,a2336870ff485514
1.0,1.0,0.8381691725178515,1.0,1.0,1.0,0.9325704885491047,a82ce9edf79d56a6
1.0,1.0,0.8143839258817502,1.0,1.0,1.0,0.9226599691173959,abe4fa26de85552d
1.0,1.0,0.9610526190879136,1.0,1.0,1.0,0.983771924619964,ae5377e5ebf65f45
1.0,1.0,0.9489059082877122,1.0,1.0,1.0,0.97871079511988,b197862351735b60
1.0,1.0,0.919878089620048,1.0,1.0,1.0,0.9666158706750201,b1ce459acfb95179
1.0,1.0,0.6841142600386524,1.0,1.0,1.0,0.8683809416827719,b3509fd31f495cfb
1.0,1.0,0.8689914313423731,1.0,1.0,1.0,0.9454130963926555,b425ed76adfb5351
1.0,1.0,0.945195401841185,1.0,1.0,1.0,0.9771647507671605,b4aa2f58df795a92
1.0,1.0,0.9459005133775464,1.0,1.0,1.0,0.9774585472406443,b4c5bd35a81f517e
1.0,1.0,0.9505765971347965,1.0,1.0,1.0,0.9794069154728318,b60b509ee8ba5197
1.0,1.0,0.731454561377509,1.0,1.0,1.0,0.8881060672406287,b66f066aad62515e
1.0,1.0,0.9201107331741336,1.0,1.0,1.0,0.9667128054892223,ba82b67601605dd3
1.0,1.0,0.871199033351573,1.0,1.0,1.0,0.9463329305631554,bbd85b27fa465894
1.0,1.0,1.0,1.0,1.0,1.0,1.0,be7331d3f05e5d16
1.0,1.0,0.8908633624674087,1.0,1.0,1.0,0.9545264010280871,c15774bfb6655d18
1.0,1.0,1.0,1.0,1.0,1.0,1.0,c756ce81365d5a3b
1.0,1.0,0.9482638767553672,1.0,1.0,1.0,0.9784432819814031,d88a725f8b125d74
1.0,1.0,0.9673476429827063,1.0,1.0,1.0,0.9863948512427942,d90d4f05ebde5bed
1.0,1.0,1.0,1.0,1.0,1.0,1.0,d9c4acb18e675789
1.0,1.0,0.7836492264765913,1.0,1.0,1.0,0.9098538443652463,dbb26055ea9351dc
1.0,1.0,0.9025921165384354,1.0,1.0,1.0,0.9594133818910148,dbcb1f2c3979500d
1.0,1.0,0.9097598499579552,1.0,1.0,1.0,0.9623999374824814,ddc904ff3be05595
1.0,1.0,1.0,1.0,1.0,1.0,1.0,df4dfd432ba25781
1.0,1.0,1.0,1.0,1.0,1.0,1.0,e0865304e2b95eaa
1.0,1.0,0.8082574383800839,1.0,1.0,1.0,0.9201072659917017,e12cd09a8f515c73
